asset_no,url,img_url,subject,type,region,transfer_price,transfer_rate,description,remark,information,total_review,contact_name,contact_phone,contact_email,valuation,release_time,address,category,trade_type,area,use_area,owner,located,use_type
ZCFC003977,http://www.cnassets.com/moreInformation/house/12/9799/0.html,1,七台河市桃山区新富矿办公楼转让,房产,黑龙江省,"1,461.48万元","[u'1,461.48\u4e07\u5143']",,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,"1,461.48",2017.05.22,黑龙江省七台河市桃山区,房产,,2900.21,2900.21,,七台河市桃山区,
ZCFC003981,http://www.cnassets.com/moreInformation/house/12/9803/0.html,1,矿建公司乌鲁木齐办公楼,房产,新疆维吾尔自治区,396.24万元,[u'396.24\u4e07\u5143'],,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,396.24,2017.05.22,新疆维吾尔自治区乌鲁木齐市新市区,房产,,681.88,681.88,,新疆乌鲁木齐新市区河南东路35号1栋1-3层,
ZCTF000551,http://www.cnassets.com/moreInformation/landHouse/12/9797/0.html,1,七台河市桃山区七煤环保处办公楼及附属土地转让,土地和房产,黑龙江省,796.98万元,[u'796.98\u4e07\u5143'],,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,796.98,2017.05.22,七台河市桃山区七煤环保处,土地和房产,,七台河市桃山区七煤环保处,七台河市桃山区七煤环保处,,,
ZCFC003975,http://www.cnassets.com/moreInformation/house/12/9795/0.html,1,七矿公司锦州办事处转让,房产,辽宁省,171.62万元,[u'171.62\u4e07\u5143'],,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,171.62,2017.05.22,辽宁省锦州市,房产,,355.72,355.72,,锦州市解放路5段5号,
ZCFC003979,http://www.cnassets.com/moreInformation/house/12/9801/0.html,1,七煤集团山海关疗养院,房产,河北省,"1,389.98万元","[u'1,389.98\u4e07\u5143']",,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,"1,389.98",2017.05.22,河北省秦皇岛市山海关区,房产,,1726.0,1726.0,,河北省秦皇岛市山海关开发区上海中路,
ZCFC003982,http://www.cnassets.com/moreInformation/house/12/9809/0.html,1,云南宣威办公楼301转让,房产,云南省,30.40万元,[u'30.40\u4e07\u5143'],,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,30.40,2017.05.23,云南省曲靖市宣威市,房产,,126.37,126.37,,云南省宣威市龙堡路中段鑫御华都7幢1单元301,
ZCFC003976,http://www.cnassets.com/moreInformation/house/12/9798/0.html,1,七台河市桃山区运输部桃宾商服转让,房产,黑龙江省,402.25万元,[u'402.25\u4e07\u5143'],,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,402.25,2017.05.22,黑龙江省七台河市桃山区,房产,,496.91,496.91,,七台河市桃山区运输部,
ZCFC003980,http://www.cnassets.com/moreInformation/house/12/9802/0.html,1,七煤集团驻沈阳办事处,房产,辽宁省,面议,[u'\u9762\u8bae'],,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,面议,2017.05.22,辽宁省沈阳市沈河区,房产,,,,,沈阳市沈河区大帅府正门左侧,
ZCFC003978,http://www.cnassets.com/moreInformation/house/12/9800/0.html,1,富拉尔基区明珠城七煤齐齐哈尔办事处转让,房产,黑龙江省,112.98万元,[u'112.98\u4e07\u5143'],,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,112.98,2017.05.22,黑龙江省齐齐哈尔市富拉尔基区,房产,,291.95,291.95,,齐齐哈尔市富拉尔基区明珠城,
ZCFC003983,http://www.cnassets.com/moreInformation/house/12/9810/0.html,1,烟台办公楼A3写字楼单元第17层1714号转让,房产,山东省,213.02万元,[u'213.02\u4e07\u5143'],,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,213.02,2017.05.23,山东省烟台市芝罘区,房产,,158.35,158.35,,烟台市芝罘区胜利路139号,
ZCFC003977,http://www.cnassets.com/moreInformation/house/12/9799/0.html,1,七台河市桃山区新富矿办公楼转让,房产,黑龙江省,"1,461.48万元","[u'1,461.48\u4e07\u5143']",,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,"1,461.48",2017.05.22,黑龙江省七台河市桃山区,房产,,2900.21,2900.21,,七台河市桃山区,
ZCFC003981,http://www.cnassets.com/moreInformation/house/12/9803/0.html,1,矿建公司乌鲁木齐办公楼,房产,新疆维吾尔自治区,396.24万元,[u'396.24\u4e07\u5143'],,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,396.24,2017.05.22,新疆维吾尔自治区乌鲁木齐市新市区,房产,,681.88,681.88,,新疆乌鲁木齐新市区河南东路35号1栋1-3层,
ZCTF000551,http://www.cnassets.com/moreInformation/landHouse/12/9797/0.html,1,七台河市桃山区七煤环保处办公楼及附属土地转让,土地和房产,黑龙江省,796.98万元,[u'796.98\u4e07\u5143'],,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,796.98,2017.05.22,七台河市桃山区七煤环保处,土地和房产,,七台河市桃山区七煤环保处,七台河市桃山区七煤环保处,,,
ZCFC003975,http://www.cnassets.com/moreInformation/house/12/9795/0.html,1,七矿公司锦州办事处转让,房产,辽宁省,171.62万元,[u'171.62\u4e07\u5143'],,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,171.62,2017.05.22,辽宁省锦州市,房产,,355.72,355.72,,锦州市解放路5段5号,
ZCFC003979,http://www.cnassets.com/moreInformation/house/12/9801/0.html,1,七煤集团山海关疗养院,房产,河北省,"1,389.98万元","[u'1,389.98\u4e07\u5143']",,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,"1,389.98",2017.05.22,河北省秦皇岛市山海关区,房产,,1726.0,1726.0,,河北省秦皇岛市山海关开发区上海中路,
ZCFC003982,http://www.cnassets.com/moreInformation/house/12/9809/0.html,1,云南宣威办公楼301转让,房产,云南省,30.40万元,[u'30.40\u4e07\u5143'],,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,30.40,2017.05.23,云南省曲靖市宣威市,房产,,126.37,126.37,,云南省宣威市龙堡路中段鑫御华都7幢1单元301,
ZCFC003976,http://www.cnassets.com/moreInformation/house/12/9798/0.html,1,七台河市桃山区运输部桃宾商服转让,房产,黑龙江省,402.25万元,[u'402.25\u4e07\u5143'],,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,402.25,2017.05.22,黑龙江省七台河市桃山区,房产,,496.91,496.91,,七台河市桃山区运输部,
ZCFC003980,http://www.cnassets.com/moreInformation/house/12/9802/0.html,1,七煤集团驻沈阳办事处,房产,辽宁省,面议,[u'\u9762\u8bae'],,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,面议,2017.05.22,辽宁省沈阳市沈河区,房产,,,,,沈阳市沈河区大帅府正门左侧,
ZCFC003978,http://www.cnassets.com/moreInformation/house/12/9800/0.html,1,富拉尔基区明珠城七煤齐齐哈尔办事处转让,房产,黑龙江省,112.98万元,[u'112.98\u4e07\u5143'],,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,112.98,2017.05.22,黑龙江省齐齐哈尔市富拉尔基区,房产,,291.95,291.95,,齐齐哈尔市富拉尔基区明珠城,
ZCFC003983,http://www.cnassets.com/moreInformation/house/12/9810/0.html,1,烟台办公楼A3写字楼单元第17层1714号转让,房产,山东省,213.02万元,[u'213.02\u4e07\u5143'],,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,213.02,2017.05.23,山东省烟台市芝罘区,房产,,158.35,158.35,,烟台市芝罘区胜利路139号,
ZCFC003977,http://www.cnassets.com/moreInformation/house/12/9799/0.html,1,七台河市桃山区新富矿办公楼转让,房产,黑龙江省,"1,461.48万元","[u'1,461.48\u4e07\u5143']",,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,"1,461.48",2017.05.22,黑龙江省七台河市桃山区,房产,,2900.21,2900.21,,七台河市桃山区,
ZCFC003981,http://www.cnassets.com/moreInformation/house/12/9803/0.html,1,矿建公司乌鲁木齐办公楼,房产,新疆维吾尔自治区,396.24万元,[u'396.24\u4e07\u5143'],,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,396.24,2017.05.22,新疆维吾尔自治区乌鲁木齐市新市区,房产,,681.88,681.88,,新疆乌鲁木齐新市区河南东路35号1栋1-3层,
ZCTF000551,http://www.cnassets.com/moreInformation/landHouse/12/9797/0.html,1,七台河市桃山区七煤环保处办公楼及附属土地转让,土地和房产,黑龙江省,796.98万元,[u'796.98\u4e07\u5143'],,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,796.98,2017.05.22,七台河市桃山区七煤环保处,土地和房产,,七台河市桃山区七煤环保处,七台河市桃山区七煤环保处,,,
ZCFC003975,http://www.cnassets.com/moreInformation/house/12/9795/0.html,1,七矿公司锦州办事处转让,房产,辽宁省,171.62万元,[u'171.62\u4e07\u5143'],,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,171.62,2017.05.22,辽宁省锦州市,房产,,355.72,355.72,,锦州市解放路5段5号,
ZCFC003979,http://www.cnassets.com/moreInformation/house/12/9801/0.html,1,七煤集团山海关疗养院,房产,河北省,"1,389.98万元","[u'1,389.98\u4e07\u5143']",,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,"1,389.98",2017.05.22,河北省秦皇岛市山海关区,房产,,1726.0,1726.0,,河北省秦皇岛市山海关开发区上海中路,
ZCFC003982,http://www.cnassets.com/moreInformation/house/12/9809/0.html,1,云南宣威办公楼301转让,房产,云南省,30.40万元,[u'30.40\u4e07\u5143'],,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,30.40,2017.05.23,云南省曲靖市宣威市,房产,,126.37,126.37,,云南省宣威市龙堡路中段鑫御华都7幢1单元301,
ZCFC003976,http://www.cnassets.com/moreInformation/house/12/9798/0.html,1,七台河市桃山区运输部桃宾商服转让,房产,黑龙江省,402.25万元,[u'402.25\u4e07\u5143'],,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,402.25,2017.05.22,黑龙江省七台河市桃山区,房产,,496.91,496.91,,七台河市桃山区运输部,
ZCFC003980,http://www.cnassets.com/moreInformation/house/12/9802/0.html,1,七煤集团驻沈阳办事处,房产,辽宁省,面议,[u'\u9762\u8bae'],,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,面议,2017.05.22,辽宁省沈阳市沈河区,房产,,,,,沈阳市沈河区大帅府正门左侧,
ZCFC003978,http://www.cnassets.com/moreInformation/house/12/9800/0.html,1,富拉尔基区明珠城七煤齐齐哈尔办事处转让,房产,黑龙江省,112.98万元,[u'112.98\u4e07\u5143'],,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,112.98,2017.05.22,黑龙江省齐齐哈尔市富拉尔基区,房产,,291.95,291.95,,齐齐哈尔市富拉尔基区明珠城,
ZCFC003983,http://www.cnassets.com/moreInformation/house/12/9810/0.html,1,烟台办公楼A3写字楼单元第17层1714号转让,房产,山东省,213.02万元,[u'213.02\u4e07\u5143'],,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,213.02,2017.05.23,山东省烟台市芝罘区,房产,,158.35,158.35,,烟台市芝罘区胜利路139号,
ZCFC003977,http://www.cnassets.com/moreInformation/house/12/9799/0.html,1,七台河市桃山区新富矿办公楼转让,房产,黑龙江省,"1,461.48万元","[u'1,461.48\u4e07\u5143']",,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,"1,461.48",2017.05.22,黑龙江省七台河市桃山区,房产,,2900.21,2900.21,,七台河市桃山区,
ZCFC003981,http://www.cnassets.com/moreInformation/house/12/9803/0.html,1,矿建公司乌鲁木齐办公楼,房产,新疆维吾尔自治区,396.24万元,[u'396.24\u4e07\u5143'],,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,396.24,2017.05.22,新疆维吾尔自治区乌鲁木齐市新市区,房产,,681.88,681.88,,新疆乌鲁木齐新市区河南东路35号1栋1-3层,
ZCTF000551,http://www.cnassets.com/moreInformation/landHouse/12/9797/0.html,1,七台河市桃山区七煤环保处办公楼及附属土地转让,土地和房产,黑龙江省,796.98万元,[u'796.98\u4e07\u5143'],,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,796.98,2017.05.22,七台河市桃山区七煤环保处,土地和房产,,七台河市桃山区七煤环保处,七台河市桃山区七煤环保处,,,
ZCFC003975,http://www.cnassets.com/moreInformation/house/12/9795/0.html,1,七矿公司锦州办事处转让,房产,辽宁省,171.62万元,[u'171.62\u4e07\u5143'],,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,171.62,2017.05.22,辽宁省锦州市,房产,,355.72,355.72,,锦州市解放路5段5号,
ZCFC003979,http://www.cnassets.com/moreInformation/house/12/9801/0.html,1,七煤集团山海关疗养院,房产,河北省,"1,389.98万元","[u'1,389.98\u4e07\u5143']",,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,"1,389.98",2017.05.22,河北省秦皇岛市山海关区,房产,,1726.0,1726.0,,河北省秦皇岛市山海关开发区上海中路,
ZCFC003982,http://www.cnassets.com/moreInformation/house/12/9809/0.html,1,云南宣威办公楼301转让,房产,云南省,30.40万元,[u'30.40\u4e07\u5143'],,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,30.40,2017.05.23,云南省曲靖市宣威市,房产,,126.37,126.37,,云南省宣威市龙堡路中段鑫御华都7幢1单元301,
ZCFC003976,http://www.cnassets.com/moreInformation/house/12/9798/0.html,1,七台河市桃山区运输部桃宾商服转让,房产,黑龙江省,402.25万元,[u'402.25\u4e07\u5143'],,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,402.25,2017.05.22,黑龙江省七台河市桃山区,房产,,496.91,496.91,,七台河市桃山区运输部,
ZCFC003980,http://www.cnassets.com/moreInformation/house/12/9802/0.html,1,七煤集团驻沈阳办事处,房产,辽宁省,面议,[u'\u9762\u8bae'],,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,面议,2017.05.22,辽宁省沈阳市沈河区,房产,,,,,沈阳市沈河区大帅府正门左侧,
ZCFC003978,http://www.cnassets.com/moreInformation/house/12/9800/0.html,1,富拉尔基区明珠城七煤齐齐哈尔办事处转让,房产,黑龙江省,112.98万元,[u'112.98\u4e07\u5143'],,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,112.98,2017.05.22,黑龙江省齐齐哈尔市富拉尔基区,房产,,291.95,291.95,,齐齐哈尔市富拉尔基区明珠城,
